_key,_id,_from,_to,edge_family,edge_type,field_component,join_type,origin,perspective,priority_weight,references_column,references_table,unique_id,variable_name,weight
trace_inventory_trace:part_id:structural:system:references:SYS_REF_TRA_PAR_002,manufacturing_graph_edge/trace_inventory_trace:part_id:structural:system:references:SYS_REF_TRA_PAR_002,manufacturing_graph_node/trace_inventory_trace:part_id:structural:system:none:none,manufacturing_graph_node/part:part_id:structural:system:none:none,structural,references,,,fk_declared,system,,part_id,part,SYS_REF_TRA_PAR_002,,
trace_inventory_trace:qty:structural:system:has_column:SYS_HAS_TRA_QTY_001,manufacturing_graph_edge/trace_inventory_trace:qty:structural:system:has_column:SYS_HAS_TRA_QTY_001,manufacturing_graph_node/trace_inventory_trace:entity:structural:system:none:none,manufacturing_graph_node/trace_inventory_trace:qty:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_TRA_QTY_001,,
trace_inventory_trace:trace_id:structural:system:has_column:SYS_HAS_TRA_TRA_002,manufacturing_graph_edge/trace_inventory_trace:trace_id:structural:system:has_column:SYS_HAS_TRA_TRA_002,manufacturing_graph_node/trace_inventory_trace:entity:structural:system:none:none,manufacturing_graph_node/trace_inventory_trace:trace_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_TRA_TRA_002,,
trace_inventory_trace:trace_id:structural:system:references:SYS_REF_TRA_TRA_001,manufacturing_graph_edge/trace_inventory_trace:trace_id:structural:system:references:SYS_REF_TRA_TRA_001,manufacturing_graph_node/trace_inventory_trace:trace_id:structural:system:none:none,manufacturing_graph_node/trace:trace_id:structural:system:none:none,structural,references,,,fk_declared,system,,trace_id,trace,SYS_REF_TRA_TRA_001,,
trace_inventory_trace:trace_inv_id:structural:system:has_column:SYS_HAS_TRA_TRA_003,manufacturing_graph_edge/trace_inventory_trace:trace_inv_id:structural:system:has_column:SYS_HAS_TRA_TRA_003,manufacturing_graph_node/trace_inventory_trace:entity:structural:system:none:none,manufacturing_graph_node/trace_inventory_trace:trace_inv_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_TRA_TRA_003,,
trace_inventory_trace:transaction_id:structural:system:has_column:SYS_HAS_TRA_TRA_004,manufacturing_graph_edge/trace_inventory_trace:transaction_id:structural:system:has_column:SYS_HAS_TRA_TRA_004,manufacturing_graph_node/trace_inventory_trace:entity:structural:system:none:none,manufacturing_graph_node/trace_inventory_trace:transaction_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_TRA_TRA_004,,
trace_inventory_trace:transaction_id:structural:system:references:SYS_REF_TRA_TRA_002,manufacturing_graph_edge/trace_inventory_trace:transaction_id:structural:system:references:SYS_REF_TRA_TRA_002,manufacturing_graph_node/trace_inventory_trace:transaction_id:structural:system:none:none,manufacturing_graph_node/inventory_transaction:transaction_id:structural:system:none:none,structural,references,,,fk_declared,system,,transaction_id,inventory_transaction,SYS_REF_TRA_TRA_002,,
warehouse:created_at:structural:system:has_column:SYS_HAS_WAR_CRE_001,manufacturing_graph_edge/warehouse:created_at:structural:system:has_column:SYS_HAS_WAR_CRE_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:created_at:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_CRE_001,,
warehouse:description:structural:system:has_column:SYS_HAS_WAR_DES_001,manufacturing_graph_edge/warehouse:description:structural:system:has_column:SYS_HAS_WAR_DES_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:description:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_DES_001,,
warehouse:independent:structural:system:has_column:SYS_HAS_WAR_IND_001,manufacturing_graph_edge/warehouse:independent:structural:system:has_column:SYS_HAS_WAR_IND_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:independent:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_IND_001,,
warehouse:mrp_exempt:structural:system:has_column:SYS_HAS_WAR_MRP_001,manufacturing_graph_edge/warehouse:mrp_exempt:structural:system:has_column:SYS_HAS_WAR_MRP_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:mrp_exempt:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_MRP_001,,
warehouse:name:structural:system:has_column:SYS_HAS_WAR_NAM_001,manufacturing_graph_edge/warehouse:name:structural:system:has_column:SYS_HAS_WAR_NAM_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:name:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_NAM_001,,
warehouse:region_id:structural:system:has_column:SYS_HAS_WAR_REG_001,manufacturing_graph_edge/warehouse:region_id:structural:system:has_column:SYS_HAS_WAR_REG_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:region_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_REG_001,,
warehouse:site_id:structural:system:has_column:SYS_HAS_WAR_SIT_001,manufacturing_graph_edge/warehouse:site_id:structural:system:has_column:SYS_HAS_WAR_SIT_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:site_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_SIT_001,,
warehouse:site_id:structural:system:references:SYS_REF_WAR_SIT_001,manufacturing_graph_edge/warehouse:site_id:structural:system:references:SYS_REF_WAR_SIT_001,manufacturing_graph_node/warehouse:site_id:structural:system:none:none,manufacturing_graph_node/site:site_id:structural:system:none:none,structural,references,,,fk_declared,system,,site_id,site,SYS_REF_WAR_SIT_001,,
warehouse:warehouse_id:structural:system:has_column:SYS_HAS_WAR_WAR_001,manufacturing_graph_edge/warehouse:warehouse_id:structural:system:has_column:SYS_HAS_WAR_WAR_001,manufacturing_graph_node/warehouse:entity:structural:system:none:none,manufacturing_graph_node/warehouse:warehouse_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WAR_WAR_001,,
work_order:act_bur_cost:structural:system:has_column:SYS_HAS_WOR_ACT_001,manufacturing_graph_edge/work_order:act_bur_cost:structural:system:has_column:SYS_HAS_WOR_ACT_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:act_bur_cost:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_ACT_001,,
work_order:act_lab_cost:structural:system:has_column:SYS_HAS_WOR_ACT_002,manufacturing_graph_edge/work_order:act_lab_cost:structural:system:has_column:SYS_HAS_WOR_ACT_002,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:act_lab_cost:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_ACT_002,,
work_order:act_mat_cost:structural:system:has_column:SYS_HAS_WOR_ACT_003,manufacturing_graph_edge/work_order:act_mat_cost:structural:system:has_column:SYS_HAS_WOR_ACT_003,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:act_mat_cost:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_ACT_003,,
work_order:act_ser_cost:structural:system:has_column:SYS_HAS_WOR_ACT_004,manufacturing_graph_edge/work_order:act_ser_cost:structural:system:has_column:SYS_HAS_WOR_ACT_004,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:act_ser_cost:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_ACT_004,,
work_order:close_date:structural:system:has_column:SYS_HAS_WOR_CLO_001,manufacturing_graph_edge/work_order:close_date:structural:system:has_column:SYS_HAS_WOR_CLO_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:close_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_CLO_001,,
work_order:created_at:structural:system:has_column:SYS_HAS_WOR_CRE_001,manufacturing_graph_edge/work_order:created_at:structural:system:has_column:SYS_HAS_WOR_CRE_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:created_at:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_CRE_001,,
work_order:demand_order_line_id:structural:system:has_column:SYS_HAS_WOR_DEM_001,manufacturing_graph_edge/work_order:demand_order_line_id:structural:system:has_column:SYS_HAS_WOR_DEM_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:demand_order_line_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_DEM_001,,
work_order:demand_order_line_id:structural:system:references:SYS_REF_WOR_DEM_001,manufacturing_graph_edge/work_order:demand_order_line_id:structural:system:references:SYS_REF_WOR_DEM_001,manufacturing_graph_node/work_order:demand_order_line_id:structural:system:none:none,manufacturing_graph_node/customer_order_line:order_line_id:structural:system:none:none,structural,references,,,fk_declared,system,,order_line_id,customer_order_line,SYS_REF_WOR_DEM_001,,
work_order:desired_rls_date:structural:system:has_column:SYS_HAS_WOR_DES_001,manufacturing_graph_edge/work_order:desired_rls_date:structural:system:has_column:SYS_HAS_WOR_DES_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:desired_rls_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_DES_001,,
work_order:open_date:structural:system:has_column:SYS_HAS_WOR_OPE_001,manufacturing_graph_edge/work_order:open_date:structural:system:has_column:SYS_HAS_WOR_OPE_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:open_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_OPE_001,,
work_order:outside_service:structural:system:has_column:SYS_HAS_WOR_OUT_001,manufacturing_graph_edge/work_order:outside_service:structural:system:has_column:SYS_HAS_WOR_OUT_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:outside_service:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_OUT_001,,
work_order:part_description:structural:system:has_column:SYS_HAS_WOR_PAR_001,manufacturing_graph_edge/work_order:part_description:structural:system:has_column:SYS_HAS_WOR_PAR_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:part_description:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_PAR_001,,
work_order:part_id:structural:system:has_column:SYS_HAS_WOR_PAR_002,manufacturing_graph_edge/work_order:part_id:structural:system:has_column:SYS_HAS_WOR_PAR_002,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:part_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_PAR_002,,
work_order:part_id:structural:system:references:SYS_REF_WOR_PAR_001,manufacturing_graph_edge/work_order:part_id:structural:system:references:SYS_REF_WOR_PAR_001,manufacturing_graph_node/work_order:part_id:structural:system:none:none,manufacturing_graph_node/part:part_id:structural:system:none:none,structural,references,,,fk_declared,system,,part_id,part,SYS_REF_WOR_PAR_001,,
work_order:quantity:semantic:Engineering:resolves_to:ENG_RES_WOR_QUA_1BE1197A,manufacturing_graph_edge/work_order:quantity:semantic:Engineering:resolves_to:ENG_RES_WOR_QUA_1BE1197A,manufacturing_graph_node/work_order:quantity:structural:system:none:none,manufacturing_graph_node/QuantityBasisEngineering:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Engineering,3,,,ENG_RES_WOR_QUA_1BE1197A,,1
work_order:quantity:semantic:Manufacturing:resolves_to:MAN_RES_WOR_QUA_11EF3753,manufacturing_graph_edge/work_order:quantity:semantic:Manufacturing:resolves_to:MAN_RES_WOR_QUA_11EF3753,manufacturing_graph_node/work_order:quantity:structural:system:none:none,manufacturing_graph_node/QuantityBasisManufacturing:entity:semantic:canonical:none:none,semantic,resolves_to,2,,,Manufacturing,3,,,MAN_RES_WOR_QUA_11EF3753,,1
work_order:quantity:structural:system:has_column:SYS_HAS_WOR_QUA_001,manufacturing_graph_edge/work_order:quantity:structural:system:has_column:SYS_HAS_WOR_QUA_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:quantity:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_QUA_001,,
work_order:required_date:structural:system:has_column:SYS_HAS_WOR_REQ_001,manufacturing_graph_edge/work_order:required_date:structural:system:has_column:SYS_HAS_WOR_REQ_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:required_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_REQ_001,,
work_order:routing_template:structural:system:has_column:SYS_HAS_WOR_ROU_001,manufacturing_graph_edge/work_order:routing_template:structural:system:has_column:SYS_HAS_WOR_ROU_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:routing_template:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_ROU_001,,
work_order:sched_finish_date:structural:system:has_column:SYS_HAS_WOR_SCH_001,manufacturing_graph_edge/work_order:sched_finish_date:structural:system:has_column:SYS_HAS_WOR_SCH_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:sched_finish_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_SCH_001,,
work_order:sched_start_date:structural:system:has_column:SYS_HAS_WOR_SCH_002,manufacturing_graph_edge/work_order:sched_start_date:structural:system:has_column:SYS_HAS_WOR_SCH_002,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:sched_start_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_SCH_002,,
work_order:service_date:structural:system:has_column:SYS_HAS_WOR_SER_001,manufacturing_graph_edge/work_order:service_date:structural:system:has_column:SYS_HAS_WOR_SER_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:service_date:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_SER_001,,
work_order:site_id:structural:system:has_column:SYS_HAS_WOR_SIT_001,manufacturing_graph_edge/work_order:site_id:structural:system:has_column:SYS_HAS_WOR_SIT_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:site_id:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_SIT_001,,
work_order:status:semantic:Work_Orders:resolves_to:WOR_RES_WOR_STA_CC3A8A0D,manufacturing_graph_edge/work_order:status:semantic:Work_Orders:resolves_to:WOR_RES_WOR_STA_CC3A8A0D,manufacturing_graph_node/work_order:status:structural:system:none:none,manufacturing_graph_node/WorkOrderLifecycleState:entity:semantic:canonical:none:none,semantic,resolves_to,1,,,Work_Orders,3,,,WOR_RES_WOR_STA_CC3A8A0D,,1
work_order:status:structural:system:has_column:SYS_HAS_WOR_STA_001,manufacturing_graph_edge/work_order:status:structural:system:has_column:SYS_HAS_WOR_STA_001,manufacturing_graph_node/work_order:entity:structural:system:none:none,manufacturing_graph_node/work_order:status:structural:system:none:none,structural,has_column,,,,system,,,,SYS_HAS_WOR_STA_001,,
